run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,attribution_source
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00033,BTCUSDT,long,2024-04-18T14:10:00+00:00,2024-04-18T15:10:00+00:00,63126.46,64080.42,0.2,59.669696,59.669696,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00034,BTCUSDT,long,2024-04-19T06:50:00+00:00,2024-04-19T07:50:00+00:00,63944.77,64611.83,0.2,-20.672213,-20.672213,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00035,BTCUSDT,long,2024-05-01T18:35:00+00:00,2024-05-01T19:35:00+00:00,58359.43,57231.0,0.2,-148.327268,-148.327268,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00036,BTCUSDT,long,2024-05-03T12:50:00+00:00,2024-05-03T13:50:00+00:00,60396.2,61699.56,0.2,83.827193,83.827193,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00037,BTCUSDT,long,2024-05-03T16:40:00+00:00,2024-05-03T17:40:00+00:00,62159.04,61873.65,0.2,6.343402,6.343402,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00038,BTCUSDT,long,2024-05-03T23:20:00+00:00,2024-05-04T00:20:00+00:00,63007.01,62869.15,0.2,-17.438194,-17.438194,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00039,BTCUSDT,long,2024-05-09T15:10:00+00:00,2024-05-09T16:10:00+00:00,61878.49,62432.8,0.2,69.795642,69.795642,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00040,BTCUSDT,long,2024-05-13T07:55:00+00:00,2024-05-13T08:55:00+00:00,62307.13,62839.18,0.2,57.288277,57.288277,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00041,BTCUSDT,long,2024-05-15T13:30:00+00:00,2024-05-15T14:30:00+00:00,64303.21,64200.89,0.2,-7.525149,-7.525149,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00042,BTCUSDT,long,2024-05-20T23:15:00+00:00,2024-05-21T00:15:00+00:00,70000.0,71312.16,0.2,91.937848,91.937848,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00043,BTCUSDT,long,2024-06-17T18:05:00+00:00,2024-06-17T19:05:00+00:00,66602.65,66883.9,0.2,0.159285,0.159285,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00044,BTCUSDT,long,2024-07-05T11:15:00+00:00,2024-07-05T12:15:00+00:00,55395.11,55402.9,0.2,3.976962,3.976962,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00045,BTCUSDT,long,2024-07-05T15:10:00+00:00,2024-07-05T16:10:00+00:00,56304.02,56476.55,0.2,12.888408,12.888408,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00046,BTCUSDT,long,2024-07-09T04:35:00+00:00,2024-07-09T05:35:00+00:00,57225.43,57305.51,0.2,-2.764934,-2.764934,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00047,BTCUSDT,long,2024-07-15T00:50:00+00:00,2024-07-15T01:50:00+00:00,61175.09,61329.58,0.2,6.65777,6.65777,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00048,BTCUSDT,long,2024-07-16T15:55:00+00:00,2024-07-16T16:55:00+00:00,64634.95,64345.4,0.2,-22.487442,-22.487442,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00049,BTCUSDT,long,2024-07-16T18:25:00+00:00,2024-07-16T19:25:00+00:00,64744.49,64842.57,0.2,33.46008,33.46008,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00050,BTCUSDT,long,2024-07-22T19:35:00+00:00,2024-07-22T20:35:00+00:00,67741.04,67883.38,0.2,9.388197,9.388197,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00051,BTCUSDT,long,2024-07-25T21:50:00+00:00,2024-07-25T22:50:00+00:00,65750.59,65710.0,0.2,-12.810755,-12.810755,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00052,BTCUSDT,long,2024-08-01T20:50:00+00:00,2024-08-01T21:50:00+00:00,64508.72,64979.72,0.2,35.81516,35.81516,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00053,BTCUSDT,long,2024-08-05T14:45:00+00:00,2024-08-05T15:45:00+00:00,54070.38,54607.9,0.2,73.858884,73.858884,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00054,BTCUSDT,long,2024-08-06T00:20:00+00:00,2024-08-06T01:20:00+00:00,55387.5,56066.87,0.2,41.305605,41.305605,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00055,BTCUSDT,long,2024-08-06T14:20:00+00:00,2024-08-06T15:20:00+00:00,56449.23,56071.28,0.2,-41.562579,-41.562579,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00056,BTCUSDT,long,2024-08-08T02:05:00+00:00,2024-08-08T03:05:00+00:00,57073.6,57491.08,0.2,34.011328,34.011328,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00057,BTCUSDT,long,2024-08-08T14:50:00+00:00,2024-08-08T15:50:00+00:00,58686.31,59216.0,0.2,26.44938,26.44938,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00058,BTCUSDT,long,2024-08-12T11:35:00+00:00,2024-08-12T12:35:00+00:00,59675.04,59686.95,0.2,-2.58703,-2.58703,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00059,BTCUSDT,long,2024-08-12T14:40:00+00:00,2024-08-12T15:40:00+00:00,60342.01,59511.72,0.2,-20.147461,-20.147461,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00060,BTCUSDT,long,2024-08-13T16:35:00+00:00,2024-08-13T17:35:00+00:00,59921.89,61200.16,0.2,117.884351,117.884351,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00061,BTCUSDT,long,2024-08-16T05:00:00+00:00,2024-08-16T06:00:00+00:00,58296.53,58242.58,0.2,-8.78145,-8.78145,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00062,BTCUSDT,long,2024-08-21T18:35:00+00:00,2024-08-21T19:35:00+00:00,60559.69,61151.27,0.2,100.139221,100.139221,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00063,BTCUSDT,long,2024-08-23T17:50:00+00:00,2024-08-23T18:50:00+00:00,62688.6,63336.91,0.2,48.676333,48.676333,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00064,BTCUSDT,long,2024-09-09T01:05:00+00:00,2024-09-09T02:05:00+00:00,55252.15,55014.67,0.2,-13.749627,-13.749627,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00065,BTCUSDT,long,2024-09-09T16:25:00+00:00,2024-09-09T17:25:00+00:00,56145.37,56629.78,0.2,40.63707,40.63707,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00066,BTCUSDT,long,2024-09-10T18:20:00+00:00,2024-09-10T19:20:00+00:00,57550.0,57501.78,0.2,8.140498,8.140498,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00067,BTCUSDT,long,2024-09-11T16:55:00+00:00,2024-09-11T17:55:00+00:00,57352.29,57746.85,0.2,35.666374,35.666374,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00068,BTCUSDT,long,2024-09-13T15:35:00+00:00,2024-09-13T16:35:00+00:00,59173.78,59537.99,0.2,21.666556,21.666556,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00069,BTCUSDT,long,2024-09-18T23:40:00+00:00,2024-09-19T00:40:00+00:00,61200.0,62165.13,0.2,136.187111,136.187111,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00070,BTCUSDT,long,2024-09-23T02:40:00+00:00,2024-09-23T03:40:00+00:00,63823.32,64494.69,0.2,74.654077,74.654077,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00071,BTCUSDT,long,2024-10-07T14:20:00+00:00,2024-10-07T15:20:00+00:00,63894.96,63743.16,0.2,-49.919331,-49.919331,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00072,BTCUSDT,long,2024-11-06T00:35:00+00:00,2024-11-06T01:35:00+00:00,70612.15,71136.41,0.2,10.57977,10.57977,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00073,BTCUSDT,long,2024-11-06T03:00:00+00:00,2024-11-06T04:00:00+00:00,72899.88,73755.04,0.2,51.319726,51.319726,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00074,BTCUSDT,long,2024-11-11T01:25:00+00:00,2024-11-11T02:25:00+00:00,80742.7,81456.57,0.2,0.004517,0.004517,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00075,BTCUSDT,long,2024-11-11T15:35:00+00:00,2024-11-11T16:35:00+00:00,83895.0,84187.65,0.2,26.662322,26.662322,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00076,BTCUSDT,long,2024-11-11T18:40:00+00:00,2024-11-11T19:40:00+00:00,85092.28,86452.74,0.2,99.829138,99.829138,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00077,BTCUSDT,long,2024-11-11T21:20:00+00:00,2024-11-11T22:20:00+00:00,87766.52,87008.18,0.2,-17.599157,-17.599157,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00078,BTCUSDT,long,2024-11-12T06:50:00+00:00,2024-11-12T07:50:00+00:00,89500.0,89219.87,0.2,-40.552552,-40.552552,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00079,BTCUSDT,long,2024-11-18T15:55:00+00:00,2024-11-18T16:55:00+00:00,92450.0,91439.29,0.2,-72.82028,-72.82028,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00080,BTCUSDT,long,2024-12-04T20:10:00+00:00,2024-12-04T21:10:00+00:00,97564.29,98313.83,0.2,31.415941,31.415941,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00081,BTCUSDT,long,2024-12-04T23:35:00+00:00,2024-12-05T00:35:00+00:00,98765.0,98299.73,0.2,-33.652539,-33.652539,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00082,BTCUSDT,long,2024-12-05T02:50:00+00:00,2024-12-05T03:50:00+00:00,101286.65,103270.34,0.2,165.535625,165.535625,0.0,0.0,12,1.0,ledger_equity_snapshots
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_segment_00083,BTCUSDT,long,2024-12-09T14:50:00+00:00,2024-12-09T15:50:00+00:00,99999.98,97701.41,0.2,-181.222811,-181.222811,0.0,0.0,12,1.0,ledger_equity_snapshots
